filename,winner,description,postal address,city,country,value
b08_njoftim_per_dhenje_te_kontrates (436).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me tabela të menqura,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7 840,00"
b08_njoftim_per_dhenje_te_kontrates_1 (263).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i fushes se futbollit ne Matiqan -RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49,501.55"
b08_njoftim_per_dhenje_te_kontrates_2 (45).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i fushave sportive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"194 728,50"
b08_njoftim_per_dhenje_te_kontrates_1 (326).pdf,KUVENDI I KOMUNES SE PRISHTINES,Nr. 90 Ndërtimi I fitnesve natyrës ne parqe dhe kënde strategjike në Kodrën e Trimave -Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"29,872.00"
b08_njoftim_per_dhenje_te_kontrates (836).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i ndertesave komunale- Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"108,632.88"
b08_njoftim_per_dhenje_te_kontrates (135).pdf,KUVENDI I KOMUNES SE PRISHTINES,Dekorimi i qytetit për festa të fundvitit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"54.980,00"
b08_njoftim_per_dhenje_te_kontrates (565).pdf,KUVENDI I KOMUNES SE PRISHTINES,Zhvillimi i platformes per ARC Gis,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"40 000,00"
b08_njoftim_per_dhenje_te_kontrates (420).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe Mirëmbajtja rekonstruimi e rrjetit për ndriçimin publik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"98,65"
b08_njoftim_per_dhenje_te_kontrates (709).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pune shtese vazhdimi i punimeve ne shkollen fillore 'Nene Tereze Vranidoll,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"30,890.63"
b08_njoftim_per_dhenje_te_kontrates (359).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i parkut rekreativo-sportiv në Dardani dhe renovimi i hapësirës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"473 369,61"
b08_njoftim_per_dhenje_te_kontrates_1 (275).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rruges Slivove-peshter dhe krahu i rruges ne Llajshece,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17,222.50"
b08_njoftim_per_dhenje_te_kontrates_1 (330).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi dhe montimi i kiosqeve-punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"15,930.00"
b08_njoftim_per_dhenje_te_kontrates_2 (53).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me material pedagogjik - LOT 1 dhe LOT 2,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10 038,80"
b08_njoftim_per_dhenje_te_kontrates (532).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i Tri Shkollave Të Reja, Sigurimi i Mirëmbajtjes dhe Ofrimi i Shërbimeve në Komunën e",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13 283 386,00"
b08_njoftim_per_dhenje_te_kontrates (498).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnzimi , montimi i 18 Pikave ushqyese te qenëve endacak",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"76 478,40"
b08_njoftim_per_dhenje_te_kontrates (162).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shënimi I ditëve mjedisore sipas kalendarit mjedisor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3.299,00"
b08_njoftim_per_dhenje_te_kontrates (861).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"85,760.54"
b08_njoftim_per_dhenje_te_kontrates (526).1.pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i rrugëve në Prapashticë-lagja Qafa - ( Abazi sipas projektit ) Krahu B, krahu C dhe krahu D",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"146 152,47"
b08_njoftim_per_dhenje_te_kontrates (477).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ekspozim i veprës së artit në hapësira publike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42 500,00"
b08_njoftim_per_dhenje_te_kontrates_1 (222).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,319.00
renovimi_i_shkollave_dhe_iea-se_-gelqerosja_12.08.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,“Renovimi i shkollave dhe IEA-së -Gëlqerosja”.,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,39.44
b08_njoftim_per_dhenje_te_kontrates_1 (310).pdf,KUVENDI I KOMUNES SE PRISHTINES,6 Furnizim me Material Shpenzues për nevojat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"14,513.91"
b08_njoftim_per_dhenje_te_kontrates_1 (95).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve të kujdesit primar shëndëtsor në Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,86"
b08_njoftim_per_dhenje_te_kontrates (396).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me laktofriza dhe mikser për përzierjen e ushqimit të kafshëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"89 800,00"
b08_njoftim_per_dhenje_te_kontrates_2 (73).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Rrënimi i objekteve pa leje ndërtimi si dhe pastrimi, bartja e mbetjeve inerte dhe materialeve tjera",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"203,640.00"
b08_njoftim_per_dhenje_te_kontrates (4).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material administrativ shëndëtsorë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"14.925,00"
b08_njoftim_per_dhenje_te_kontrates (729).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i obbjekteve te KPSh-se - e negociuar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"101,895.89"
b08_njoftim_per_dhenje_te_kontrates (683).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material shpenzues per nevojat e Komunes,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"35,344.50"
b08_njoftim_per_dhenje_te_kontrates (379).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (255).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"6,400.00"
b08_njoftim_per_dhenje_te_kontrates (400).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik për objektet e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (816).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me ushqim për qentë endacak në pikat ushqyese dhe QTQE -Negociuar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49,940.00"
b08_njoftim_per_dhenje_te_kontrates_1 (193).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i shtyllave antiparking dhe pistonët lëvizës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"586,90"
b08_njoftim_per_dhenje_te_kontrates (115).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i sallës së edukates fizike te shkollës ""Avni Rrustemi"" Mramor",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"167.257,80"
b08_njoftim_per_dhenje_te_kontrates (545).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi dhe mirmbajtja e objekteve te bashksive lokale dhe administrates se pergjitheshme,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"279,70"
b08_njoftim_per_dhenje_te_kontrates (791).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me invertar per aneksin e I.P Ardhemëria dhe I.P. Xixëllonjat,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"78,308.50"
b08_njoftim_per_dhenje_te_kontrates_2 (24).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furinizim me material pedagogjik I,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (95).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ofrimi i shërbimeve për organizime dhe manifestime kulturore rinore dhe sportive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (202).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2 877,50"
b08_njoftim_per_dhenje_te_kontrates (284).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furinizimi me pajisje mbrojtëse - mjekësore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (457).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me pajisje mjekësore për nevojat e kujdesit primar shëndetësor QKMF dhe QMU,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"194 000,00"
b08_njoftim_per_dhenje_te_kontrates (512).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirembajtja dhe rikonstruimi i rrjetit te ndricimit publik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"195,56"
119_programi_per_ofrimin_e_sherbimeve_t_eenergjise_ne_ulje_te_shpenzimeve_financiare_ne_komunen_e_prishtines_sipa_ua_06_2021_04.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,119 Programi per ofrimin e sherbimeve t eenergjise ne ulje te shpenzimeve financiare ne Komunen e Prishtines SIPA UA 06 2021,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,970.40"
b08_njoftim_per_dhenje_te_kontrates (142).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirmbajtja dimrore e rrugve rurale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (841).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rekonstruimi i rrugës Rexhep Luci dhe Qamil Hoxha,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,338,169.56"
b08_njoftim_per_dhenje_te_kontrates (83).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me drunjë dekorativ në hapësirat dhe parqet e qytetit të Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
furnizim_me_uje_te_pijes_24.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me ujë të pijes,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,384.80"
b08_njoftim_per_dhenje_te_kontrates (787).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i shkollave fillore -Perfundimi i punimeve ne sallen e edukates fizike -Fshati Busi-Punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4,588.40"
b08_njoftim_per_dhenje_te_kontrates_2 (32).pdf,KUVENDI I KOMUNES SE PRISHTINES,Punët renovuese në ish objektin e APPK për nevojat e drejtorive të Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"31.446,50"
b08_njoftim_per_dhenje_te_kontrates (292).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbimet e konsulences ne fushën e kulturës-ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (768).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te KPSH-se ne Prishtine - e negociuar-ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"28,966.67"
b08_njoftim_per_dhenje_te_kontrates_3 (4).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi dhe mirëmbajtja e kulmeve në institucionet arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (338).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me reagensa serologjike per SARS COV 2 - emergjente,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"58 380,00"
b08_njoftim_per_dhenje_te_kontrates_1 (214).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me paisje kabinetike per shkollen Dr. Ali Sokoli,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17 999,00"
b08_njoftim_per_dhenje_te_kontrates (441).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me dru,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"39 985,00"
b08_njoftim_per_dhenje_te_kontrates (857).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rrugës lidhëse 1 tetori me rrugën Isa Kastrati –punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"48,740.96"
b08_njoftim_per_dhenje_te_kontrates (154).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Sanimi me zhavor i rrugëve sekondare ,në Teritorin e Komunës së Prishtinës",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (504).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime për konsulencë për angazhim të ekspertit për transport rrugor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11 575,00"
b08_njoftim_per_dhenje_te_kontrates_2 (65).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me autovetura për nevojat shëndetësore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"197 890,00"
mirembajtja_dimerore_e_rrugeve_dhe_trotuareve_debllokimi_i_kanalizimit_atmosferik_heqja_e_bores_fshirja_e_mbeturinave_dhe_larja_sipas_kushteve_-_lot_7_24.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirëmbajtja Dimërore e Rrugëve dhe Trotuareve, Debllokimi i Kanalizimit Atmosferik (heqja e bores,",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"119,146.83"
b08_njoftim_per_dhenje_te_kontrates (380).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (83).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Pastrimi i Shkollave fillore Gjergj Fishta, Ismail Qemaili , Asim Vokshi , Dardani , Naim Frasheri, Pjeter Bogdani , Shkolla e Gjelber dhe Mehmet Xhevori",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"94.517,81"
b08_njoftim_per_dhenje_te_kontrates_1 (306).pdf,KUVENDI I KOMUNES SE PRISHTINES,"101 Rikonstruimi i Platos në lagjen Dardania, rruga Bill Klinton (tek Santea)",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"498,827.30"
b08_njoftim_per_dhenje_te_kontrates_1 (243).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i nyjeve sanitare per SHML 28 Nentori,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"27,437.48"
b08_njoftim_per_dhenje_te_kontrates (695).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi I salles se edukates fizike per SHFMU Gjergj Fishta,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"474,000.00"
b08_njoftim_per_dhenje_te_kontrates (416).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i QMF-së në Veternik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"463 318,12"
b08_njoftim_per_dhenje_te_kontrates (553).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi dhe modernizimi i semaforëve, montimi i paneleve ndriquese në vendkalime dhe matësve të",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"119 800,00"
b08_njoftim_per_dhenje_te_kontrates (103).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.793,00"
b08_njoftim_per_dhenje_te_kontrates_1 (185).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbjatja dhe servisimi i pasijeve mjekësore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13 185,95"
b08_njoftim_per_dhenje_te_kontrates (800).pdf,KUVENDI I KOMUNES SE PRISHTINES,Digjitalizimi i proceseve edukativo-arsimore-ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"256,040.00"
b08_njoftim_per_dhenje_te_kontrates_1 (238).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pika ushqyese per qente endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"87,600.00"
b08_njoftim_per_dhenje_te_kontrates (314).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me perde per Institucionet Arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"35 750,00"
b08_njoftim_per_dhenje_te_kontrates_1 (17).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi I qenve endacak ne Komunen e Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (40).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja e ngrohjes qendrore në shkollat dhe institucionet tjera komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (251).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe Mirëmbajtja e kondicionerëve ne objektin e Komunës dhe institucioneve tjera Komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (601).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime për arkivimin fizik të dokumentacionit zyrtar për Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"28,000.00"
furnizimi_me_pajisje_te_zjarrefikesve_vullnetar_01.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pajisje te zjarrefikësve vullnetar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"18,124.62"
b08_njoftim_per_dhenje_te_kontrates (528).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te Komunes se Prishtines dhe objekteve te QKMF dhe QMU-se,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"399 531,82"
b08_njoftim_per_dhenje_te_kontrates (482).pdf,KUVENDI I KOMUNES SE PRISHTINES,Implementimi I platformës online për digjitalizim te shkollave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"174 000,00"
b08_njoftim_per_dhenje_te_kontrates (178).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me makina mjelese dhe bidona,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"34.540,00"
b08_njoftim_per_dhenje_te_kontrates_2 (5).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi i pompave per furnizim me uje per ndertesat kolektive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (111).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja emergjente e rrugëve rurale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (197).pdf,KUVENDI I KOMUNES SE PRISHTINES,Dekorimi i qytetit për festat e fundvitit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (713).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Rrugës Qëndresa - Mat (segmenti 1) - Lot 1 - Punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"32,617.70"
b08_njoftim_per_dhenje_te_kontrates (343).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Riorganizimi i Kontejnereve,kontejner te rinje,Rregullimi i platformave, furnizimi me komposter dhe",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"82 790,06"
b08_njoftim_per_dhenje_te_kontrates_1 (40).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ofrimi i shërbimeve të përkthimit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (17).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi rrugës Richard Holbrook(krahu 1 dhe 2),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"470.047,05"
b08_njoftim_per_dhenje_te_kontrates_1 (280).pdf,KUVENDI I KOMUNES SE PRISHTINES,Implementimi i Planit te mobilitetit “,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"34,246.22"
b08_njoftim_per_dhenje_te_kontrates (656).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9,852.00"
b08_njoftim_per_dhenje_te_kontrates (206).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i koncertit Rame Lahaj with friends,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"26.000,00"
b08_njoftim_per_dhenje_te_kontrates_2 (49).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i inventarit dhe paisjeve per sherbime veterinare te Qenve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"6 455,00"
furnizimi_me_pajisje_te_it_per_kabinete_ne_ieaa-se_09.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me Pajisje te IT për kabinete në IEAA-së,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"70,890.00"
b08_njoftim_per_dhenje_te_kontrates (590).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i gjeneratorëve për institucionet edukativo-arsimore dhe nevojat tjera,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"349,890.00"
b08_njoftim_per_dhenje_te_kontrates_1 (146).pdf,KUVENDI I KOMUNES SE PRISHTINES,Art në hapësirat publike (jepi ngjyrë Prishtinës),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"50 350,00"
b08_njoftim_per_dhenje_te_kontrates_1 (279).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i këndeve të lodrave dhe fitnesit (punë shtesë),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5,933.00"
b08_njoftim_per_dhenje_te_kontrates_1 (56).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirembajtja emergjente dimerore e rrugeve dhe trotuareve te qytetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"25.276,23"
b08_njoftim_per_dhenje_te_kontrates (355).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndertimi I Rrjetit të Rrugëve në lagjën Geci, Bushgega, Sekiraqa, Halili, Canollëve, Qazim, Osmonët,",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4 891,13"
b08_njoftim_per_dhenje_te_kontrates (705).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sinjalizimi horizontal dhe vertikal i rrugëve dhe vendbanimeve rurale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"104,490.00"
b08_njoftim_per_dhenje_te_kontrates (210).pdf,KUVENDI I KOMUNES SE PRISHTINES,Implementimi i sistemit te pritjes ne rradhë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"19.269,00"
b08_njoftim_per_dhenje_te_kontrates (640).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnzimi me TI-se per bashkesine lokale dhe administrate komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"18,800.00"
b08_njoftim_per_dhenje_te_kontrates_1 (296).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Renovimi i shkollave fillore -renovimi i rrjetit te ujesjellesit, kanalizimit ne nyjat sanitare ne IEAA",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"69,940.50"
b08_njoftim_per_dhenje_te_kontrates (569).pdf,KUVENDI I KOMUNES SE PRISHTINES,Punë shtesë Ndertimi i rruges ne Zllatar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"121 606,04"
b08_njoftim_per_dhenje_te_kontrates (139).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material shpenzues për shërbime stomatologjike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (150).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me makina mjelese per blegetor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"31 600,00"
b08_njoftim_per_dhenje_te_kontrates (586).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"66,196.64"
b08_njoftim_per_dhenje_te_kontrates (752).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i kulmit te objektit te Komunës se re-Arberi,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"129,266.00"
b08_njoftim_per_dhenje_te_kontrates_1 (3).pdf,KUVENDI I KOMUNES SE PRISHTINES,Invertarizimi i çerdhës ne Tophane,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"57.830,35"
b08_njoftim_per_dhenje_te_kontrates (56).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi I rrugës Rimanishtë- Siqevë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"167.748,21"
b08_njoftim_per_dhenje_te_kontrates (302).pdf,KUVENDI I KOMUNES SE PRISHTINES,Instalimet dhe renovimet e ngrohjes qëndrore në Shkolla,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (617).pdf,KUVENDI I KOMUNES SE PRISHTINES,Zgjerimi dhe modernizimi i rrjetit te ndricimit publik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,79.62
b08_njoftim_per_dhenje_te_kontrates (247).pdf,KUVENDI I KOMUNES SE PRISHTINES,Riparimi dhe rregullimi i ashensorëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (494).pdf,KUVENDI I KOMUNES SE PRISHTINES,' Sherbime te veqanta konraktuese për perfaqësim ligjor për nevojat e Komunës së Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"456,72"
b08_njoftim_per_dhenje_te_kontrates (181).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rruges ne lugmir - lagja Prishtina e Re,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"173.349,41"
